Age,Data,Variable,Author,onetal21tag
-3836.8979774488,-5.73,kocaincave,gokturk11,response
-3839.3121328132,-5.84,kocaincave,gokturk11,response
-3841.7140915413,-5.79,kocaincave,gokturk11,response
-3844.1020823913,-5.74,kocaincave,gokturk11,response
-3846.4743341214,-5.54,kocaincave,gokturk11,response
-3848.8291607837,-5.39,kocaincave,gokturk11,response
-3851.1668381877,-6.29,kocaincave,gokturk11,response
-3853.4896039005,-6.16,kocaincave,gokturk11,response
-3855.7997807829,-5.46,kocaincave,gokturk11,response
-3858.0996916957,-5.15,kocaincave,gokturk11,response
-3860.3916594997,-4.85,kocaincave,gokturk11,response
-3862.6780070559,-5.18,kocaincave,gokturk11,response
-3864.9610572249,-4.93,kocaincave,gokturk11,response
-3867.2431328678,-5.5,kocaincave,gokturk11,response
-3869.5265568452,-5.36,kocaincave,gokturk11,response
-3871.8135582587,-5.06,kocaincave,gokturk11,response
-3874.1042097479,-5.15,kocaincave,gokturk11,response
-3876.3964274899,-5.15,kocaincave,gokturk11,response
-3878.6880339025,-4.92,kocaincave,gokturk11,response
-3880.9768514039,-5.19,kocaincave,gokturk11,response
-3883.260702412,-4.96,kocaincave,gokturk11,response
-3885.5374093446,-4.81,kocaincave,gokturk11,response
-3887.8047946199,-4.63,kocaincave,gokturk11,response
-3890.0606806557,-4.53,kocaincave,gokturk11,response
-3892.3028898701,-4.35,kocaincave,gokturk11,response
-3894.5293043203,-4.48,kocaincave,gokturk11,response
-3896.7391777699,-4.78,kocaincave,gokturk11,response
-3898.9331356885,-5.12,kocaincave,gokturk11,response
-3901.1118631852,-4.97,kocaincave,gokturk11,response
-3903.2760453689,-4.67,kocaincave,gokturk11,response
-3905.4263673487,-5.62,kocaincave,gokturk11,response
-3907.5635142337,-5.69,kocaincave,gokturk11,response
-3909.6881711328,-5.39,kocaincave,gokturk11,response
-3911.8010231551,-4.68,kocaincave,gokturk11,response
-3913.9027554096,-5.14,kocaincave,gokturk11,response
-3915.9939847103,-4.53,kocaincave,gokturk11,response
-3918.0737570857,-4.31,kocaincave,gokturk11,response
-3920.1395477785,-5.05,kocaincave,gokturk11,response
-3922.1887637364,-5.44,kocaincave,gokturk11,response
-3924.2188119074,-5.91,kocaincave,gokturk11,response
-3926.2270992392,-5.97,kocaincave,gokturk11,response
-3928.2110326794,-4.73,kocaincave,gokturk11,response
-3930.1680191761,-3.67,kocaincave,gokturk11,response
-3932.0954656768,-3.48,kocaincave,gokturk11,response
-3933.9907791294,-4.11,kocaincave,gokturk11,response
-3935.8514686852,-4.4,kocaincave,gokturk11,response
-3937.6773941756,-5.13,kocaincave,gokturk11,response
-3939.4707661127,-5.93,kocaincave,gokturk11,response
-3941.2338972117,-5.56,kocaincave,gokturk11,response
-3942.9691001879,-5.13,kocaincave,gokturk11,response
-3944.6786877567,-5.13,kocaincave,gokturk11,response
-3946.3649726335,-5.37,kocaincave,gokturk11,response
-3948.0302675336,-5.31,kocaincave,gokturk11,response
-3949.6768851722,-5.13,kocaincave,gokturk11,response
-3951.3071382649,-4.79,kocaincave,gokturk11,response
-3952.923355498,-4.86,kocaincave,gokturk11,response
-3954.528232893,-5.02,kocaincave,gokturk11,response
-3956.1248338069,-5.81,kocaincave,gokturk11,response
-3957.7162375674,-4.73,kocaincave,gokturk11,response
-3959.3055235025,-4.01,kocaincave,gokturk11,response
-3960.8957709399,-3.66,kocaincave,gokturk11,response
-3962.4900592076,-3.64,kocaincave,gokturk11,response
-3964.0914676334,-3.76,kocaincave,gokturk11,response
-3965.7030755452,-3.75,kocaincave,gokturk11,response
-3967.3279622709,-4.33,kocaincave,gokturk11,response
-3968.9691716688,-5.13,kocaincave,gokturk11,response
-3970.6289318009,-5.48,kocaincave,gokturk11,response
-3972.3086549322,-5.87,kocaincave,gokturk11,response
-3974.0097178584,-5.56,kocaincave,gokturk11,response
-3975.7334973753,-5.7,kocaincave,gokturk11,response
-3977.4813702785,-5.72,kocaincave,gokturk11,response
-3979.2547133637,-5.49,kocaincave,gokturk11,response
-3981.0549034268,-5.4,kocaincave,gokturk11,response
-3982.8833172633,-5.41,kocaincave,gokturk11,response
-3984.741331669,-5.41,kocaincave,gokturk11,response
-3986.6302367303,-5.86,kocaincave,gokturk11,response
-3988.5493282191,-4.65,kocaincave,gokturk11,response
-3990.4959075929,-3.7,kocaincave,gokturk11,response
-3992.4671896,-3.8,kocaincave,gokturk11,response
-3994.4603889885,-5.05,kocaincave,gokturk11,response
-3996.4727205066,-4.88,kocaincave,gokturk11,response
-3998.5013989026,-4.54,kocaincave,gokturk11,response
-4000.5436389246,-4.35,kocaincave,gokturk11,response
-4002.5966553208,-5.01,kocaincave,gokturk11,response
-4004.6576628394,-5.25,kocaincave,gokturk11,response
-4006.7239652112,-4.99,kocaincave,gokturk11,response
-4008.7949127658,-4.23,kocaincave,gokturk11,response
-4010.8719024319,-5.25,kocaincave,gokturk11,response
-4012.9564201206,-6,kocaincave,gokturk11,response
-4015.0499517432,-6.5,kocaincave,gokturk11,response
-4017.1539832107,-6.64,kocaincave,gokturk11,response
-4019.2700004344,-6.52,kocaincave,gokturk11,response
-4021.3994893254,-6.32,kocaincave,gokturk11,response
-4023.5439357949,-6.63,kocaincave,gokturk11,response
-4025.7048257541,-4.58,kocaincave,gokturk11,response
-4027.8836177801,-5.47,kocaincave,gokturk11,response
-4030.0811417679,-6.63,kocaincave,gokturk11,response
-4032.29759893,-7.16,kocaincave,gokturk11,response
-4034.5331631449,-6.95,kocaincave,gokturk11,response
-4036.7880082914,-6.73,kocaincave,gokturk11,response
-4039.062308248,-6.87,kocaincave,gokturk11,response
-4041.3562368933,-6.49,kocaincave,gokturk11,response
-4043.6699681058,-6,kocaincave,gokturk11,response
-4046.0036757643,-5.87,kocaincave,gokturk11,response
-4048.3575337471,-5.8,kocaincave,gokturk11,response
-4050.731677925,-3.98,kocaincave,gokturk11,response
-4053.1253699822,-3.25,kocaincave,gokturk11,response
-4055.5369974173,-3.64,kocaincave,gokturk11,response
-4057.9649097205,-4.52,kocaincave,gokturk11,response
-4060.4074563821,-5.62,kocaincave,gokturk11,response
-4062.8629868926,-6.31,kocaincave,gokturk11,response
-4065.329850742,-5.99,kocaincave,gokturk11,response
-4067.8063974209,-5.11,kocaincave,gokturk11,response
-4070.2909764195,-4.6,kocaincave,gokturk11,response
-4072.7819372282,-3.85,kocaincave,gokturk11,response
-4075.277655228,-4.06,kocaincave,gokturk11,response
-4077.7771012913,-4.11,kocaincave,gokturk11,response
-4080.279841781,-4.42,kocaincave,gokturk11,response
-4082.7854689511,-3.78,kocaincave,gokturk11,response
-4085.2935750555,-3.27,kocaincave,gokturk11,response
-4087.8037523483,-3.1,kocaincave,gokturk11,response
-4090.3155930834,-3.32,kocaincave,gokturk11,response
-4092.8286895147,-3.71,kocaincave,gokturk11,response
-4095.3426338963,-3.96,kocaincave,gokturk11,response
-4097.857018482,-3.83,kocaincave,gokturk11,response
-4100.3713987828,-3.8,kocaincave,gokturk11,response
-4102.8844852221,-4.13,kocaincave,gokturk11,response
-4105.3941431351,-4.25,kocaincave,gokturk11,response
-4107.8982011142,-4.19,kocaincave,gokturk11,response
-4110.3944877518,-3.86,kocaincave,gokturk11,response
-4112.8808316404,-3.93,kocaincave,gokturk11,response
-4115.3550613724,-3.86,kocaincave,gokturk11,response
-4117.8150055402,-4.19,kocaincave,gokturk11,response
-4120.2584927361,-5.38,kocaincave,gokturk11,response
-4122.6833515527,-4.96,kocaincave,gokturk11,response
-4125.0874990749,-5.38,kocaincave,gokturk11,response
-4127.4708877201,-6.06,kocaincave,gokturk11,response
-4129.8355052377,-5.08,kocaincave,gokturk11,response
-4132.1834278698,-4.59,kocaincave,gokturk11,response
-4134.5167318584,-5.27,kocaincave,gokturk11,response
-4136.8374934457,-6.66,kocaincave,gokturk11,response
-4139.1477888738,-6.99,kocaincave,gokturk11,response
-4141.4496943848,-5.23,kocaincave,gokturk11,response
-4143.7452862208,-4.78,kocaincave,gokturk11,response
-4146.0366406238,-6.09,kocaincave,gokturk11,response
-4148.3257989605,-7.48,kocaincave,gokturk11,response
-4150.6140004578,-6.99,kocaincave,gokturk11,response
-4152.9016822035,-5.81,kocaincave,gokturk11,response
-4155.1892464097,-5.83,kocaincave,gokturk11,response
-4157.4770952884,-5.86,kocaincave,gokturk11,response
-4159.7656310517,-5.46,kocaincave,gokturk11,response
-4162.0552559118,-5.65,kocaincave,gokturk11,response
-4164.3463720807,-6.75,kocaincave,gokturk11,response
-4166.6393817704,-6.4,kocaincave,gokturk11,response
-4168.9346871932,-6.69,kocaincave,gokturk11,response
-4171.2326869546,-6.95,kocaincave,gokturk11,response
-4173.5336967128,-6.89,kocaincave,gokturk11,response
-4175.8379491783,-6.44,kocaincave,gokturk11,response
-4178.1456734554,-6.47,kocaincave,gokturk11,response
-4180.4570986483,-6.48,kocaincave,gokturk11,response
-4182.7724538611,-6.73,kocaincave,gokturk11,response
-4185.0919681981,-7.38,kocaincave,gokturk11,response
-4187.4158707633,-7,kocaincave,gokturk11,response
-4189.744390661,-6.29,kocaincave,gokturk11,response
-4192.0777569954,-5.16,kocaincave,gokturk11,response
-4194.4161009237,-5.37,kocaincave,gokturk11,response
-4196.7573008213,-4.65,kocaincave,gokturk11,response
-4199.0969822822,-4.77,kocaincave,gokturk11,response
-4201.4306729534,-5.01,kocaincave,gokturk11,response
-4203.7539004817,-4.61,kocaincave,gokturk11,response
-4206.062192514,-4.89,kocaincave,gokturk11,response
-4208.3510766974,-5.6,kocaincave,gokturk11,response
-4210.6160806786,-4.74,kocaincave,gokturk11,response
-4212.8527321045,-3.54,kocaincave,gokturk11,response
-4215.0565586222,-3.94,kocaincave,gokturk11,response
-4217.2236680771,-5.37,kocaincave,gokturk11,response
-4219.3635128835,-5.04,kocaincave,gokturk11,response
-4221.4988900241,-4.36,kocaincave,gokturk11,response
-4223.6531766805,-5.47,kocaincave,gokturk11,response
-4225.8497500342,-5.93,kocaincave,gokturk11,response
-4228.1119872665,-5.97,kocaincave,gokturk11,response
-4230.4632655591,-6.15,kocaincave,gokturk11,response
-4232.9269620933,-5.97,kocaincave,gokturk11,response
-4235.5264540507,-6.66,kocaincave,gokturk11,response
-4238.2851186128,-6,kocaincave,gokturk11,response
-4241.2242960188,-4.11,kocaincave,gokturk11,response
-4244.3184768395,-3.31,kocaincave,gokturk11,response
-4247.4953019767,-3.18,kocaincave,gokturk11,response
-4250.6803753903,-3.82,kocaincave,gokturk11,response
-4253.7993010401,-4.29,kocaincave,gokturk11,response
-4256.7776828859,-3.64,kocaincave,gokturk11,response
-4259.5411248875,-3.89,kocaincave,gokturk11,response
-4262.0152310046,-4.55,kocaincave,gokturk11,response
-4264.1256051972,-3.41,kocaincave,gokturk11,response
-4265.7978514249,-2.81,kocaincave,gokturk11,response
-4266.965755705,-3.36,kocaincave,gokturk11,response
-4267.7512913737,-3.62,kocaincave,gokturk11,response
-4268.4646190863,-3.03,kocaincave,gokturk11,response
-4269.4240815553,-3.45,kocaincave,gokturk11,response
-4270.9480214935,-4.05,kocaincave,gokturk11,response
-4273.3547816134,-4.5,kocaincave,gokturk11,response
-4276.9627046277,-5.16,kocaincave,gokturk11,response
-4282.0901332489,-5.39,kocaincave,gokturk11,response
-4289.0554101898,-5.65,kocaincave,gokturk11,response
-4298.176878163,-4.52,kocaincave,gokturk11,response
-4309.7552931896,-3.77,kocaincave,gokturk11,response
-4323.6869173887,-3.79,kocaincave,gokturk11,response
-4339.463518977,-3.27,kocaincave,gokturk11,response
-4356.55927948,-2.85,kocaincave,gokturk11,response
-4374.4483804228,-2.8,kocaincave,gokturk11,response
-4392.6050033309,-2.81,kocaincave,gokturk11,response
-4410.5033297297,-2.79,kocaincave,gokturk11,response
-4427.6175411444,-3.22,kocaincave,gokturk11,response
-4443.4218191005,-3.71,kocaincave,gokturk11,response
-4457.3903451232,-4.85,kocaincave,gokturk11,response
-4469.014952127,-5.18,kocaincave,gokturk11,response
-4478.1934549713,-3.79,kocaincave,gokturk11,response
-4485.2296504614,-4.27,kocaincave,gokturk11,response
-4490.4449867912,-4.89,kocaincave,gokturk11,response
-4494.1609121548,-6.18,kocaincave,gokturk11,response
-4496.6988747461,-7.23,kocaincave,gokturk11,response
-4498.3803227592,-6.52,kocaincave,gokturk11,response
-4499.5267043881,-5.16,kocaincave,gokturk11,response
-4500.4594678267,-4.38,kocaincave,gokturk11,response
-4501.5000612691,-3.67,kocaincave,gokturk11,response
-4502.9615912708,-2.82,kocaincave,gokturk11,response
-4504.9653067009,-3.5,kocaincave,gokturk11,response
-4507.4405987421,-4.97,kocaincave,gokturk11,response
-4510.3085169386,-4.39,kocaincave,gokturk11,response
-4513.4901108347,-4.01,kocaincave,gokturk11,response
-4516.9064299746,-4.54,kocaincave,gokturk11,response
-4520.4785239024,-5.25,kocaincave,gokturk11,response
-4524.1274421625,-6.42,kocaincave,gokturk11,response
-4527.7742342991,-6.85,kocaincave,gokturk11,response
-4531.3399498562,-6.19,kocaincave,gokturk11,response
-4534.747776375,-6.47,kocaincave,gokturk11,response
-4537.9700753214,-6.26,kocaincave,gokturk11,response
-4541.0283820862,-5.68,kocaincave,gokturk11,response
-4543.9463700572,-6.58,kocaincave,gokturk11,response
-4546.747712622,-6.64,kocaincave,gokturk11,response
-4549.4560831683,-6.89,kocaincave,gokturk11,response
-4552.0951550838,-7.5,kocaincave,gokturk11,response
-4554.6886017561,-8.49,kocaincave,gokturk11,response
-4557.260096573,-8.67,kocaincave,gokturk11,response
-4559.833312922,-8.2,kocaincave,gokturk11,response
-4562.4313240645,-7.71,kocaincave,gokturk11,response
-4565.0634003559,-7.42,kocaincave,gokturk11,response
-4567.7250092457,-8.23,kocaincave,gokturk11,response
-4570.4110180572,-7.93,kocaincave,gokturk11,response
-4573.1162941135,-8.06,kocaincave,gokturk11,response
-4575.8357047377,-8.77,kocaincave,gokturk11,response
-4578.5641172531,-8.47,kocaincave,gokturk11,response
-4581.2963989828,-7.79,kocaincave,gokturk11,response
-4584.0274172499,-6.01,kocaincave,gokturk11,response
-4586.7520393777,-6.92,kocaincave,gokturk11,response
-4589.4652671779,-7.29,kocaincave,gokturk11,response
-4592.1651956973,-5.87,kocaincave,gokturk11,response
-4594.8530132183,-6.08,kocaincave,gokturk11,response
-4597.5300425117,-6.31,kocaincave,gokturk11,response
-4600.1976063481,-6.23,kocaincave,gokturk11,response
-4602.8570274985,-6.73,kocaincave,gokturk11,response
-4605.5096287336,-6.79,kocaincave,gokturk11,response
-4608.156732824,-7.5,kocaincave,gokturk11,response
-4610.7996625407,-8.34,kocaincave,gokturk11,response
-4613.4397406544,-8.52,kocaincave,gokturk11,response
-4616.078241045,-6.43,kocaincave,gokturk11,response
-4618.7153131019,-6.69,kocaincave,gokturk11,response
-4621.3499817244,-7.2,kocaincave,gokturk11,response
-4623.9812229205,-6.2,kocaincave,gokturk11,response
-4626.6080126985,-7.24,kocaincave,gokturk11,response
-4629.2293270666,-8.15,kocaincave,gokturk11,response
-4631.8441420332,-8.21,kocaincave,gokturk11,response
-4634.4514336062,-7.51,kocaincave,gokturk11,response
-4637.0501777941,-7.47,kocaincave,gokturk11,response
-4639.639350605,-6.69,kocaincave,gokturk11,response
-4642.2179388176,-7.72,kocaincave,gokturk11,response
-4644.7851769317,-6.17,kocaincave,gokturk11,response
-4647.3405471686,-6.41,kocaincave,gokturk11,response
-4649.8835425198,-7.03,kocaincave,gokturk11,response
-4652.4136559769,-7.3,kocaincave,gokturk11,response
-4654.9303805314,-7.6,kocaincave,gokturk11,response
-4657.4332091749,-8.09,kocaincave,gokturk11,response
-4659.921634899,-7.81,kocaincave,gokturk11,response
-4662.3951506953,-6.71,kocaincave,gokturk11,response
-4664.8532495554,-6.19,kocaincave,gokturk11,response
-4667.2955122166,-5.65,kocaincave,gokturk11,response
-4669.7235375696,-5.39,kocaincave,gokturk11,response
-4672.1409426583,-5.91,kocaincave,gokturk11,response
-4674.5514322724,-5.05,kocaincave,gokturk11,response
-4676.9587112016,-4.15,kocaincave,gokturk11,response
-4679.3664842356,-4.31,kocaincave,gokturk11,response
-4681.7784561641,-5.43,kocaincave,gokturk11,response
-4684.1983317767,-6.28,kocaincave,gokturk11,response
-4686.6298158633,-5.16,kocaincave,gokturk11,response
-4689.0766132135,-5.77,kocaincave,gokturk11,response
-4691.5423064354,-6.19,kocaincave,gokturk11,response
-4694.0276679609,-6.08,kocaincave,gokturk11,response
-4696.5306600456,-6.35,kocaincave,gokturk11,response
-4699.0491227633,-6.43,kocaincave,gokturk11,response
-4701.5808961882,-6.2,kocaincave,gokturk11,response
-4704.1238203943,-5.37,kocaincave,gokturk11,response
-4706.6757354554,-6.02,kocaincave,gokturk11,response
-4709.2344814457,-6.63,kocaincave,gokturk11,response
-4711.797898439,-5.53,kocaincave,gokturk11,response
-4714.3638265095,-5.15,kocaincave,gokturk11,response
-4716.930175093,-4.95,kocaincave,gokturk11,response
-4719.4964489528,-5.28,kocaincave,gokturk11,response
-4722.063748179,-6.6,kocaincave,gokturk11,response
-4724.6332422238,-7.17,kocaincave,gokturk11,response
-4727.2061005395,-7.29,kocaincave,gokturk11,response
-4729.7834925781,-7.09,kocaincave,gokturk11,response
-4732.3665877921,-7.01,kocaincave,gokturk11,response
-4734.9565556335,-6.87,kocaincave,gokturk11,response
-4737.5545655546,-6.77,kocaincave,gokturk11,response
-4740.1617870076,-6.63,kocaincave,gokturk11,response
-4742.7793461892,-5.96,kocaincave,gokturk11,response
-4745.4073744197,-4.25,kocaincave,gokturk11,response
-4748.045008143,-5.92,kocaincave,gokturk11,response
-4750.6913405475,-7.01,kocaincave,gokturk11,response
-4753.3454648217,-7.54,kocaincave,gokturk11,response
-4756.0064741538,-7.87,kocaincave,gokturk11,response
-4758.6734617322,-7.19,kocaincave,gokturk11,response
-4761.3455207455,-5.09,kocaincave,gokturk11,response
-4764.0217443819,-3.61,kocaincave,gokturk11,response
-4766.7012258298,-3.98,kocaincave,gokturk11,response
-4769.383064737,-4.82,kocaincave,gokturk11,response
-4772.0665093146,-5.3,kocaincave,gokturk11,response
-4774.7509563375,-3.7,kocaincave,gokturk11,response
-4777.4358090396,-3.98,kocaincave,gokturk11,response
-4780.1204706551,-5.17,kocaincave,gokturk11,response
-4782.8043444179,-4.38,kocaincave,gokturk11,response
-4785.4868335623,-3.8,kocaincave,gokturk11,response
-4788.1673413221,-3.75,kocaincave,gokturk11,response
-4790.8452709314,-4.24,kocaincave,gokturk11,response
-4793.5200256244,-4.61,kocaincave,gokturk11,response
-4796.1910255249,-4.61,kocaincave,gokturk11,response
-4798.8580792227,-4.47,kocaincave,gokturk11,response
-4801.5213837734,-4.98,kocaincave,gokturk11,response
-4804.1811531226,-5.05,kocaincave,gokturk11,response
-4806.8376012158,-4.02,kocaincave,gokturk11,response
-4809.4909419985,-4.4,kocaincave,gokturk11,response
-4812.1413894161,-5.07,kocaincave,gokturk11,response
-4814.7891574143,-4.34,kocaincave,gokturk11,response
-4817.4344599384,-4.98,kocaincave,gokturk11,response
-4820.0775109341,-5,kocaincave,gokturk11,response
-4822.7185132168,-3.62,kocaincave,gokturk11,response
